Name	Status	NCBI_TaxID	ICTV
Mycobacterium virus Museum	Both	1034113	2019.v1.1639
Aedes sobemo-like virus	NCBI_only	2798294	.
Guarapuava tymovirus-like 2	NCBI_only	2487753	.
Guarapuava tymovirus-like 3	NCBI_only	2487754	.
Guarapuava tymovirus-like 1	NCBI_only	2487752	.
Xanthomonas phage Sopo	NCBI_only	2674972	.
Streptomyces phage Genie2	NCBI_only	2502445	.
Klebsiella virus IME205	Both	2733667	2019.v1.365
Epinephelus sp. betanodavirus	NCBI_only	1110517	.
uncultured phage MedDCM-OCT-S12-C102	NCBI_only	743596	.
Renton virus	NCBI_only	1888322	.
Enterococcus phage vB_EfaM_Ef2.3	NCBI_only	2546634	.
Marine virus AFVG_250C00634	NCBI_only	2573615	.
Marine virus AFVG_250C00635	NCBI_only	2573616	.
Tomato chocolate spot virus	NCBI_only	661101	.
Mycobacterium phage Maxxinista	NCBI_only	1955423	.
Roseobacter phage CRP-3	NCBI_only	2559282	.
Roseobacter phage CRP-2	NCBI_only	2559281	.
Roseobacter phage CRP-1	NCBI_only	2559280	.
Roseobacter phage CRP-7	NCBI_only	2559286	.
Roseobacter phage CRP-6	NCBI_only	2559285	.
Roseobacter phage CRP-5	NCBI_only	2559284	.
Roseobacter phage CRP-4	NCBI_only	2559283	.
Lutrine adenovirus type 1	NCBI_only	2023343	.
Streptomyces phage SF1	NCBI_only	1690817	.
Streptomyces phage SF3	NCBI_only	1690818	.
Gordonia virus Birksandsocks	NCBI_only	2734256	.
Chicken microvirus mg8_109	NCBI_only	2720932	.
Vole astrovirus Ec/FG014/Yunnan	NCBI_only	1524034	.
Siadenovirus IDL19-3602	NCBI_only	2608978	.
Gigaspora margarita giardia-like virus 1	NCBI_only	2082658	.
Cheilinus trilobatus nervous necrosis virus	NCBI_only	670529	.
Bat astrovirus My/Guangxi/JY06/2007	NCBI_only	627549	.
Senecavirus A	Both	390157	2019.v1.5243
Stx2a-converting phage Stx2_EH1910	NCBI_only	2751387	.
Pleurotus ostreatus spherical virus	NCBI_only	2038085	.
Pipistrellus pipistrellus betaherpesvirus 2	NCBI_only	1325398	.
Pipistrellus pipistrellus betaherpesvirus 1	NCBI_only	1325397	.
Rhynchosia rugose golden mosaic virus	Both	1513520	2019.v1.2861
Euphorbia leaf curl Guangxi virus	Both	412688	2019.v1.2753
Yersinia phage fPS-65	NCBI_only	2052931	.
Brown dog tick phlebovirus 2	NCBI_only	2704636	.
Brown dog tick phlebovirus 1	NCBI_only	2704635	.
Dioscorea virus A	NCBI_only	2559943	.
Streptococcus phage CHPC873	NCBI_only	2365042	.
Terapon theraps nervous necrosis virus	NCBI_only	670550	.
Escherichia virus Murica	Both	2560448	2019.v1.912
Marine virus AFVG_250M678	NCBI_only	2693874	.
Marine virus AFVG_250M679	NCBI_only	2693875	.
Marine virus AFVG_250M672	NCBI_only	2693868	.
Qinghai Lake virophage	NCBI_only	1516115	.
Marine virus AFVG_250M670	NCBI_only	2693866	.
Marine virus AFVG_250M671	NCBI_only	2693867	.
Marine virus AFVG_250M676	NCBI_only	2693872	.
Marine virus AFVG_250M677	NCBI_only	2693873	.
Marine virus AFVG_250M674	NCBI_only	2693870	.
Cheetah astrovirus 1	NCBI_only	526120	.
Cyanophage 043014	NCBI_only	2137506	.
Cyanophage 043016	NCBI_only	2137507	.
Cyanophage 043010	NCBI_only	2137504	.
Mycobacterium phage Fascinus	NCBI_only	2108118	.
Cyanophage 043012	NCBI_only	2137505	.
Hantavirus CGRn8316	NCBI_only	458679	.
Cyanophage 043019	NCBI_only	2137508	.
Phocid gammaherpesvirus 3	Both	2560643	2019.v1.103
Phocid gammaherpesvirus 2	Both	47419	2019.v1.118
Saccharopolyspora erythraea prophage pSE101	NCBI_only	417289	.
Streptococcus phage Javan129	NCBI_only	2547994	.
Alphacoronavirus Eptesicus fuscus/Appalachian Ridge/P1-C368/IT/USA/2009	NCBI_only	931903	.
Plant associated genomovirus 7	NCBI_only	2584401	.
Phacovirus Pf-CHK1/PhV	NCBI_only	1766565	.
Spinach cryptic virus 1	NCBI_only	1937817	.
Tomato leaf curl Ranchi betasatellite	NCBI_only	938277	.
Salmonella phage SE_PL	NCBI_only	2712932	.
Paenibacillus phage C7Cdelta	NCBI_only	2249773	.
Arthrobacter phage StarLord	NCBI_only	2599836	.
Lake Sarah-associated circular virus-1	NCBI_only	1685735	.
Lake Sarah-associated circular virus-2	NCBI_only	1685746	.
Lake Sarah-associated circular virus-3	NCBI_only	1685757	.
Lake Sarah-associated circular virus-4	NCBI_only	1685768	.
Lake Sarah-associated circular virus-5	NCBI_only	1685779	.
Lake Sarah-associated circular virus-6	NCBI_only	1685783	.
Lake Sarah-associated circular virus-7	NCBI_only	1685784	.
Lake Sarah-associated circular virus-8	NCBI_only	1685785	.
Lake Sarah-associated circular virus-9	NCBI_only	1685786	.
Picobirnavirus monkey/CHN-3/2002	NCBI_only	1195203	.
Plant associated genomovirus 9	NCBI_only	2584403	.
Striped trumpeter nervous necrosis virus	NCBI_only	464942	.
Endive necrotic mosaic virus	Both	73423	2019.v1.5465
Wuhan insect virus 18	NCBI_only	1923722	.
Wuhan insect virus 19	NCBI_only	1923723	.
Salmonella virus STSR3	NCBI_only	2743845	.
Wuhan insect virus 12	NCBI_only	1923716	.
Wuhan insect virus 13	NCBI_only	1923717	.
Wuhan insect virus 10	NCBI_only	1923714	.
Wuhan insect virus 11	NCBI_only	1923715	.
Wuhan insect virus 16	NCBI_only	1923720	.
Wuhan insect virus 17	NCBI_only	1923721	.
Wuhan insect virus 14	NCBI_only	1923718	.
Wuhan insect virus 15	NCBI_only	1923719	.
Vera virus	NCBI_only	2759332	.
Yucca bacilliform virus	NCBI_only	184750	.
Rheinheimera phage vB_RspM_Barba4S	NCBI_only	2565690	.
Roseovarius Plymouth podovirus 1	NCBI_only	926474	.
Luflugi dicistrovirus 93C2	NCBI_only	1925773	.
Tomato leaf curl New Delhi betasatellite	NCBI_only	478812	.
Areca palm necrotic ringspot virus	Both	2306727	2019.v1.5378
Pseudomonas virus VSW3	Both	2560686	2019.v1.472
Microbacterium phage Phinky	NCBI_only	2762418	.
Escherichia virus PGT2	Both	2733903	2019.v1.444
Rheinheimera phage vB_RspM_Barba32A	NCBI_only	2565683	.
Astrovirus dogfaeces/Bari	NCBI_only	1609131	.
Microbacterium phage Robinson	NCBI_only	2126935	.
Lettuce mottle virus	NCBI_only	332934	.
Pseudomonas phage JG054	NCBI_only	1970800	.
Streptomyces phage Rusticus	NCBI_only	2593358	.
Pseudomonas phage Epa25	NCBI_only	2719192	.
Pseudomonas phage Epa26	NCBI_only	2719193	.
Pseudomonas phage Epa20	NCBI_only	2719190	.
Pseudomonas phage Epa21	NCBI_only	2719191	.
Pseudomonas phage Epa22	NCBI_only	2719572	.
Allpahuayo mammarenavirus	Both	144752	2019.v1.4471
Pig astrovirus ahast-2	NCBI_only	2794618	.
Partiti-like alassinovirus	NCBI_only	2784746	.
Avian rotavirus turkey/Minnesota/B2004/2008	NCBI_only	639259	.
Ralstonia phage P-PSG-11	NCBI_only	2652430	.
Smacoviridae sp.	NCBI_only	2715094	.
Cucurbit yellow mosaic alphasatellite	NCBI_only	1819678	.
Wolbachia phage sr1WOdamA	NCBI_only	1969991	.
Paramecium bursaria Chlorella virus NE8A	Both	240262	2019.v1.5917
Arthrobacter virus Preamble	Both	1982083	2019.v1.1731
Gordonia phage Samba	NCBI_only	2593336	.
Blechmonas luni leishbunyavirus 1	NCBI_only	2364198	.
Paramyxovirus IFBPV32/2012	NCBI_only	1170370	.
Ceratobasidium mitovirus A	NCBI_only	1964428	.
Avipoxvirus isolate PM33/2007	NCBI_only	468378	.
Punique phlebovirus	Both	2734468	2019.v1.4772
Bremia lactucae associated yuevirus-like virus 1	NCBI_only	2719814	.
Tomato leaf curl Philippine betasatellite	Both	2173168	2019.v1.6564
Bacillus phage Rice87	NCBI_only	1494705	.
Lactococcus phage P656	NCBI_only	2662298	.
Tomato begomovirus T217L	NCBI_only	500460	.
Myotis nattereri betaherpesvirus	NCBI_only	398068	.
Australian treefrog circovirus	NCBI_only	1494921	.
Macrophomina phaseolina hypovirus 1	NCBI_only	1708482	.
Plasmopara viticola lesion associated narnavirus 1	NCBI_only	2719492	.
Mycobacterium phage BEEST	NCBI_only	2250293	.
Neurospora intermedia fusarivirus 1	NCBI_only	2715688	.
Plasmopara viticola lesion associated narnavirus 4	NCBI_only	2719525	.
Streptomyces phage Sentinel	NCBI_only	2767584	.
Plasmopara viticola lesion associated narnavirus 5	NCBI_only	2719530	.
Senecio yellow mosaic virus	Both	310103	2019.v1.2866
Capybara microvirus Cap3_SP_562	NCBI_only	2585476	.
Yellow-bellied slider adenovirus	NCBI_only	1215922	.
Sabo orthobunyavirus	Both	2560716	2019.v1.4662
M28 virus	NCBI_only	70698	.
Yersinia virus fPS59	Both	2733627	2019.v1.323
Cyclovirus NG23	NCBI_only	742944	.
Cyclovirus NG22	NCBI_only	742948	.
Alphacoronavirus N.las/D/Spain/2007	NCBI_only	1076418	.
Yersinia virus fPS53	Both	2733626	2019.v1.322
Wenling partiti-like virus 5	NCBI_only	1923523	.
Arthrobacter phage Wilde	NCBI_only	1772323	.
Gordonia phage SmokingBunny	NCBI_only	2572528	.
Capybara virus 11_cap1_98	NCBI_only	2585038	.
Parvovirus fur seal/ATROP44/BR/2012	NCBI_only	1659804	.
Fusarium poae dsRNA virus 3	NCBI_only	1848169	.
Phage CD630P1L	NCBI_only	657184	.
Bat adeno-associated virus-BtAAV-CL1	NCBI_only	2600403	.
Bat adeno-associated virus-BtAAV-CL2	NCBI_only	2600404	.
Squirrel monkey simian foamy virus	Both	2170201	2019.v1.5883
Bacillus phage phiBTP1	NCBI_only	1308894	.
Marine virus AFVG_15N00020	NCBI_only	2573292	.
Taiwan bat lyssavirus	Both	2026129	2019.v1.4385
Phalaenopsis equestris amalgavirus 1	NCBI_only	2069327	.
Bat circovirus POA/I	NCBI_only	1573837	.
Lepidopteran orino-related virus OKIAV84	NCBI_only	2746373	.
Bat circovirus POA/V	NCBI_only	1573839	.
Serratia phage Slocum	NCBI_only	2601679	.
Elk herpesvirus 1	NCBI_only	467028	.
Black raspberry cryptic virus	NCBI_only	463391	.
Caliciviridae sp.	NCBI_only	1916234	.
Strawberry crinkle cytorhabdovirus	Both	1985706	2019.v1.4316
Picornaviridae sp.	NCBI_only	1530251	.
Salmonella phage smaug	NCBI_only	2713322	.
Firespot snapper nervous necrosis virus	NCBI_only	210023	.
Fontaine Saint-Charles virus	NCBI_only	1370063	.
Pseudomonas phage GP100	NCBI_only	2055238	.
Macaca fascicularis sapelovirus	NCBI_only	2663245	.
Escherichia phage vB_EcoS-25988IV	NCBI_only	2576511	.
Bofa virus	NCBI_only	1807762	.
Rhizoctonia fumigata mycovirus	NCBI_only	1592828	.
Rodent hepacvirus	NCBI_only	2050015	.
Odonate mivirus	Both	2507314	2019.v1.4116
Human rhinovirus KR1961	NCBI_only	611735	.
Vibrio phage K04M1_VK04M1	NCBI_only	1912325	.
Jun jeilongvirus	Both	2560536	2019.v1.4213
Turkey parvovirus TP1-2012/HUN	NCBI_only	1443909	.
Yado-nushi virus 1-A	NCBI_only	2094187	.
Yado-nushi virus 1-B	NCBI_only	2094185	.
Yado-nushi virus 1-C	NCBI_only	2094186	.
Baboon orthoreovirus	Both	75888	2019.v1.3361
Escherichia phage vB_EcoS-12469I	NCBI_only	2576507	.
Pseudomonas virus PM105	Both	2560675	2019.v1.1462
Pseudoalteromonas phage HP1	NCBI_only	1357706	.
Salmonella phage vB_SenM_SB18	NCBI_only	2698415	.
Chimpanzee associated cyclovirus 1	Both	2051672	2019.v1.2560
Ostreococcus virus OtV29	NCBI_only	633851	.
Ostreococcus virus OtV21	NCBI_only	633848	.
Ostreococcus virus OtV22	NCBI_only	633849	.
Ostreococcus virus OtV23	NCBI_only	633850	.
Rhizoctonia solani negative-stranded virus 4	NCBI_only	1708386	.
Lake Sarah-associated circular virus-39	NCBI_only	1685767	.
Rhizoctonia solani negative-stranded virus 1	NCBI_only	1708393	.
Rhizoctonia solani negative-stranded virus 2	NCBI_only	1708394	.
Rhizoctonia solani negative-stranded virus 3	NCBI_only	1708395	.
Lake Sarah-associated circular virus-30	NCBI_only	1685758	.
Lake Sarah-associated circular virus-31	NCBI_only	1685759	.
Lake Sarah-associated circular virus-32	NCBI_only	1685760	.
Lake Sarah-associated circular virus-33	NCBI_only	1685761	.
Lake Sarah-associated circular virus-34	NCBI_only	1685762	.
Lake Sarah-associated circular virus-35	NCBI_only	1685763	.
Lake Sarah-associated circular virus-36	NCBI_only	1685764	.
Lake Sarah-associated circular virus-37	NCBI_only	1685765	.
Mycosphaerella virus A	NCBI_only	2592802	.
Cotesia hyphantriae bracovirus	ICTV_only	.	2019.v1.6443
Rubber tree capillovirus 1	NCBI_only	2682458	.
Phocoenid herpesvirus 1	NCBI_only	1720233	.
Tomato mottle Taino virus	Both	223358	2019.v1.3026
Marten adenovirus type 1	NCBI_only	2023337	.
Marten adenovirus type 2	NCBI_only	2023342	.
Pelagibacter phage HTVC106P	NCBI_only	2686460	.
Lemyra imparilis nucleopolyhedrovirus	NCBI_only	2282505	.
Sherlock virus	NCBI_only	2600322	.
Micromonas pusilla virus 02T	NCBI_only	1592765	.
Tjuloc virus	NCBI_only	1204161	.
Leuconostoc virus LN12	Both	2169976	2019.v1.1388
Fusarium cerealis partitivirus 1	NCBI_only	2777529	.
Ornate chorus frog influenza-like virus	NCBI_only	2777033	.
Lisianthus enation leaf curl virus	Both	1740165	2019.v1.2782
Rodent Paramyxovirus LR11-85	NCBI_only	1383981	.
Piscine orthoreovirus 2	NCBI_only	1828353	.
Rodent Paramyxovirus LR11-87	NCBI_only	1383982	.
Rodent Paramyxovirus LR11-81	NCBI_only	1383980	.
Rodent Paramyxovirus LR11-80	NCBI_only	1383943	.
Rodent Paramyxovirus LR11-88	NCBI_only	1383983	.
Yada yada virus	NCBI_only	2679909	.
Streptococcus phage phi-SsuHCJ31_comEC	NCBI_only	2664398	.
Mastadenovirus sp. CMR-5339	NCBI_only	2592020	.
Mastadenovirus sp. CMR-5338	NCBI_only	2592019	.
Cyclovirus PK2178	NCBI_only	742935	.
Flaviviridae sp.	NCBI_only	1955163	.
Mastadenovirus sp. CMR-5335	NCBI_only	2592018	.
Arrabida-like virus	NCBI_only	1652026	.
Caulobacter virus Rogue	NCBI_only	1211643	.
Gordonia phage Jifall16	NCBI_only	2315532	.
Streptococcus phage Javan241	NCBI_only	2548065	.
Streptococcus phage CHPC1148	NCBI_only	2365028	.
Shewanella virus Spp001	Both	2733978	2019.v1.522
Marine virus AFVG_250M532	NCBI_only	2693713	.
Propionibacterium virus PHL009M11	Both	1982273	2019.v1.1841
Streptococcus phage Javan242	NCBI_only	2548066	.
Pantoea virus Limezero	NCBI_only	1985730	.
Vervet monkey polyomavirus	NCBI_only	1199278	.
Marine virus AFVG_250M534	NCBI_only	2693715	.
Mycobacterium phage Phantastic	NCBI_only	1486426	.
Marine virus AFVG_250M859	NCBI_only	2694075	.
Marine virus AFVG_250M537	NCBI_only	2693718	.
environmental Halophage eHP-29	NCBI_only	1168830	.
environmental Halophage eHP-28	NCBI_only	1168829	.
environmental Halophage eHP-27	NCBI_only	1168828	.
environmental Halophage eHP-12	NCBI_only	1168814	.
environmental Halophage eHP-25	NCBI_only	1168827	.
environmental Halophage eHP-24	NCBI_only	1168826	.
environmental Halophage eHP-23	NCBI_only	1168825	.
environmental Halophage eHP-22	NCBI_only	1168824	.
environmental Halophage eHP-20	NCBI_only	1168823	.
Avian metaavulavirus 21	NCBI_only	2613793	.
Avian metaavulavirus 20	Both	2560314	2019.v1.4190
Turnip ringspot virus	NCBI_only	392504	.
Streptococcus phage 574 PZ-2009	NCBI_only	635105	.
Bacillus phage Saddex	NCBI_only	2282402	.
Marine virus AFVG_250M852	NCBI_only	2694068	.
Marine virus AFVG_250M853	NCBI_only	2694069	.
Escherichia phage 13a	NCBI_only	532076	.
Marine virus AFVG_250M850	NCBI_only	2694066	.
Giant panda circovirus 4	NCBI_only	2016459	.
Giant panda circovirus 2	NCBI_only	2016457	.
Giant panda circovirus 3	NCBI_only	2016458	.
Giant panda circovirus 1	NCBI_only	2016456	.
Marine virus AFVG_25M107	NCBI_only	2694240	.
Siphoviridae sp. ctpQM7	NCBI_only	2656722	.
Marine virus AFVG_250M854	NCBI_only	2694070	.
Human rhinovirus A2230_090605	NCBI_only	764244	.
Skunk mastadenovirus A	Both	1986023	2019.v1.6135
environmental Halophage eHP-19	NCBI_only	1168821	.
Human rhinovirus KR2606	NCBI_only	611764	.
Rotavirus turkey/MN/D-055471/2008	NCBI_only	661078	.
Aspergillus fumigatus tetramycovirus-1	NCBI_only	1478136	.
Clostridium phage phiCT453A	NCBI_only	1567012	.
Fusarium incarnatum alternavirus 1	NCBI_only	2478383	.
Bacillus phage phiS58	NCBI_only	1643327	.
Achromobacter phage Mano	NCBI_only	2767570	.
Erwinia virus Ea2809	Both	2169686	2019.v1.142
Streptococcus phage 9B4	NCBI_only	2041499	.
Bole tick virus 4	NCBI_only	1746058	.
Bania partiti-like virus	NCBI_only	2716654	.
Bacillus phage Caul23	NCBI_only	1494683	.
Bacillus phage Caul20	NCBI_only	1494682	.
Lactococcus phage 340	NCBI_only	1262533	.
Bacillus phage Caul27	NCBI_only	1494684	.
Escherichia virus If1	Both	1977411	2019.v1.2100
Volvox carteri Osser virus	ICTV_only	.	2019.v1.5794
Chlamys acute necrobiotic virus	NCBI_only	741995	.
Salmonella phage SHWT1	NCBI_only	2759195	.
Bean yellow mosaic Mexico virus	Both	714310	2019.v1.2674
Human rhinovirus GA23636	NCBI_only	503457	.
Erinaceus hedgehog coronavirus cw_6c	NCBI_only	2772455	.
Propionibacterium virus E6	Both	2169872	2019.v1.1571
Mycobacterium phage Blessica	NCBI_only	2656560	.
Macaca mulatta papillomavirus OTUfA21	NCBI_only	2654590	.
Arthrobacter phage Nandita	NCBI_only	2419963	.
Paramyxovirus bat/GH30/2009	NCBI_only	714387	.
Ateles paniscus lymphocryptovirus 1	NCBI_only	209266	.
Rodent Paramyxovirus Rha_pum/NS13/RSA/2009	NCBI_only	1112678	.
Bat Paramyxovirus Eid_hel/ZFB08-07/Zambia/2008	NCBI_only	1400361	.
Juncopox virus	ICTV_only	.	2019.v1.5972
Enterobacteria phage Baker	NCBI_only	37361	.
Pseudomonas phage F_TK1932sp/Pa1651	NCBI_only	1542112	.
Tobacco begomovirus - [Cuba:Granma:2007]	NCBI_only	573594	.
Mycobacterium phage LilPharaoh	NCBI_only	2041539	.
Entomophthora rhabdovirus A	NCBI_only	2592782	.
Drosophila A virus	NCBI_only	595895	.
Gordonia phage Confidence	NCBI_only	2081621	.
Pinniped dependoparvovirus 1	Both	1511898	2019.v1.2456
Wenzhou pesti-like virus 1	NCBI_only	2116480	.
Alphacoronavirus Pip3_M_FR_2014	NCBI_only	1696543	.
Enterovirus sp.	NCBI_only	47681	.
Sida golden mosaic Braco virus	Both	1513521	2019.v1.2874
Ethiopian tobacco bushy top virus	Both	1538549	2019.v1.3984
Paenibacillus phage Ley	NCBI_only	2249768	.
Kenya bat coronavirus BtKY113	NCBI_only	903581	.
Streptococcus phage smHBZ8	NCBI_only	2736364	.
Gordonia virus BENtherdunthat	Both	2734199	2019.v1.1380
Mus musculus rhadinovirus 1	NCBI_only	308714	.
Tibrogargan tibrovirus	Both	1972584	2019.v1.4433
Avon-Heathcote Estuary associated circular virus 28	NCBI_only	1618252	.
Avon-Heathcote Estuary associated circular virus 29	NCBI_only	1618253	.
Avon-Heathcote Estuary associated circular virus 24	NCBI_only	1618248	.
Bat coronavirus POA/2012/143	NCBI_only	1288690	.
Avon-Heathcote Estuary associated circular virus 26	NCBI_only	1618250	.
Avon-Heathcote Estuary associated circular virus 27	NCBI_only	1618251	.
Avon-Heathcote Estuary associated circular virus 20	NCBI_only	1618244	.
Avon-Heathcote Estuary associated circular virus 21	NCBI_only	1618245	.
Bat coronavirus POA/2012/144	NCBI_only	1288691	.
Avon-Heathcote Estuary associated circular virus 23	NCBI_only	1618247	.
Yonago Culex iflavirus	NCBI_only	2683675	.
Kyst virus	NCBI_only	2707232	.
Soybean cyst nematode associated northern cereal mosaic virus	NCBI_only	1034378	.
Lactococcus phage eb1	NCBI_only	100640	.
Marine virus AFVG_250N00752	NCBI_only	2574380	.
Marine virus AFVG_250N00753	NCBI_only	2574381	.
Marine virus AFVG_250N00757	NCBI_only	2574382	.
Salja virus	NCBI_only	2651946	.
Lactococcus phage 1727	NCBI_only	287438	.
Mycobacterium phage Iracema64	NCBI_only	1755681	.
Gordonia phage Toast	NCBI_only	2599852	.
Duck flavivirus Anhui/2010	NCBI_only	1208385	.
South polar skua adenovirus-3	NCBI_only	886982	.
South polar skua adenovirus-2	NCBI_only	886981	.
South polar skua adenovirus-5	NCBI_only	886984	.
South polar skua adenovirus-4	NCBI_only	886983	.
Mycobacterium phage Acme	NCBI_only	2079563	.
Shewanella sp. phage 1/44	NCBI_only	1458862	.
Wenzhou shrimp virus 3	NCBI_only	1923650	.
Wenzhou shrimp virus 4	NCBI_only	1923651	.
Bandicota savilei rhadinovirus 1	NCBI_only	398033	.
Wenzhou shrimp virus 6	NCBI_only	1923653	.
Wenzhou shrimp virus 7	NCBI_only	1923654	.
Wenzhou shrimp virus 8	NCBI_only	1923655	.
Wenzhou shrimp virus 9	NCBI_only	1923656	.
Iberian hop mosaic virus	NCBI_only	2654997	.
Bat paramyxovirus	NCBI_only	1300978	.
Drakaea virus A	Both	1647805	2019.v1.3568
Salivirus NP-10C	NCBI_only	688456	.
Vibrio phage BONAISHI	NCBI_only	2283011	.
Arracacha virus 1	Both	2201042	2019.v1.3447
Human lung-associated vientovirus FB	NCBI_only	2571082	.
Indian cassava mosaic virus	Both	31600	2019.v1.2768
Salamander influenza-like virus	NCBI_only	2777034	.
Dragonfly circularisvirus	NCBI_only	1234872	.
Ralstonia virus RS551	Both	2734293	2019.v1.2096
Acipenserid herpesvirus 1	NCBI_only	320883	.
Pelargonium flower break virus	Both	35291	2019.v1.3996
Acipenserid herpesvirus 3	NCBI_only	320885	.
Terena virus	NCBI_only	1795443	.
Sonchus cytorhabdovirus 1	ICTV_only	.	2019.v1.4315
Hantavirus YN06-455	NCBI_only	1093950	.
Chili leaf curl betasatellite	Both	2010286	2019.v1.6524
Flavivirus Oc748-AL/ITA/2012	NCBI_only	1525798	.
Banana mosaic virus	NCBI_only	179820	.
Embera virus	NCBI_only	2689337	.
Antarctic virus 4_II_KPSTAsw019Ch	NCBI_only	2761195	.
Bat bunyavirus	NCBI_only	2781640	.
Arabidopsis latent virus-1	NCBI_only	2570606	.
Adelaide River ephemerovirus	Both	1972589	2019.v1.4328
Canine circovirus	Both	1194757	2019.v1.2512
Acinetobacter phage Abp53	NCBI_only	1092848	.
Arracacha virus B	Both	257463	2019.v1.5331
Citrobacter phage vB_CfrD_Supreme284	NCBI_only	2777349	.
Arracacha virus A	Both	1964552	2019.v1.5293
Marine virus AFVG_25M66	NCBI_only	2694762	.
Arracacha virus V	Both	1972716	2019.v1.3771
Bacteroides phage SJC22	NCBI_only	2710517	.
uncultured phage MedDCM-OCT-S01-C29	NCBI_only	743533	.
Mycobacterium phage Dallas	NCBI_only	2590941	.
Mycosphaerella tobamovirus B	NCBI_only	2592789	.
Arracacha virus Y	NCBI_only	2339254	.
Mosquito densovirus HB-3	NCBI_only	1607696	.
Bacteroides phage SJC20	NCBI_only	2710516	.
Arthrobacter phage Jaek	NCBI_only	2599826	.
Tortoise microvirus 61	NCBI_only	2583167	.
Dundee virus	NCBI_only	2707216	.
Enterobacteria phage Ly1	NCBI_only	268590	.
Peromyscus adeno-associated virus M-6/USA/2010	NCBI_only	1074212	.
Bat coronavirus P.pyg/GER/9848/2014	NCBI_only	1746088	.
Frankliniella occidentalis associated peribunyavirus-like virus 2	NCBI_only	2771468	.
Tomato leaf curl Palampur virus	Both	526476	2019.v1.3003
Vibrio phage 1.244.A._10N.261.54.C3	NCBI_only	1881412	.
Tortoise microvirus 64	NCBI_only	2583170	.
Streptococcus virus Sfi19	Both	72638	2019.v1.1784
RV-Leopard frog	NCBI_only	72486	.
